Lead_ID,Acquisition_Channel,Current_Stage,Annual_Contract_Value_USD,Creation_Date,Days_to_Close,Close_Date
11601,Inbound,Closed Lost,23670.21,2025-03-12,56.0,2025-05-07
11604,Inbound,Closed Lost,25252.28,2025-03-20,70.0,2025-05-29
11615,Inbound,Closed Lost,23703.11,2025-12-26,114.0,2026-04-19
11627,Inbound,Closed Lost,19054.11,2025-01-10,127.0,2025-05-17
11632,Inbound,Closed Lost,27049.64,2025-09-28,117.0,2026-01-23
11637,Inbound,Closed Lost,22537.36,2025-03-23,75.0,2025-06-06
11655,Inbound,Closed Lost,24926.8,2025-02-01,67.0,2025-04-09
11659,Inbound,Closed Lost,19174.42,2025-12-07,145.0,2026-05-01
11671,Inbound,Closed Lost,23902.97,2025-05-10,58.0,2025-07-07
11681,Inbound,Closed Lost,19588.75,2025-06-02,160.0,2025-11-09
11691,Inbound,Closed Lost,28907.77,2025-01-18,162.0,2025-06-29
11693,Inbound,Closed Lost,23348.24,2025-08-31,107.0,2025-12-16
11695,Inbound,Closed Lost,22556.81,2025-05-07,43.0,2025-06-19
11706,Inbound,Closed Lost,24156.51,2025-12-03,154.0,2026-05-06
11708,Inbound,Closed Lost,26583.52,2025-04-06,84.0,2025-06-29
11711,Inbound,Closed Lost,20849.98,2025-11-04,109.0,2026-02-21
11712,Inbound,Closed Lost,27705.19,2025-11-30,71.0,2026-02-09
11721,Inbound,Closed Lost,21704.77,2025-10-23,83.0,2026-01-14
11724,Inbound,Closed Lost,21987.13,2025-10-14,91.0,2026-01-13
11735,Inbound,Closed Lost,22450.84,2025-09-06,166.0,2026-02-19
11738,Inbound,Closed Lost,23009.69,2025-08-12,141.0,2025-12-31
11739,Inbound,Closed Lost,25112.72,2025-11-24,71.0,2026-02-03
11747,Inbound,Closed Lost,24267.91,2025-04-02,79.0,2025-06-20
11752,Inbound,Closed Lost,24002.26,2025-11-27,176.0,2026-05-22
11759,Inbound,Closed Lost,25324.04,2025-05-26,122.0,2025-09-25
11770,Inbound,Closed Lost,21369.52,2025-09-04,127.0,2026-01-09
11779,Inbound,Closed Lost,29653.74,2025-08-03,81.0,2025-10-23
11795,Inbound,Closed Lost,23982.07,2025-03-04,97.0,2025-06-09
11796,Inbound,Closed Lost,24875.99,2025-03-06,157.0,2025-08-10
11799,Inbound,Closed Lost,26736.79,2025-04-19,141.0,2025-09-07
11804,Inbound,Closed Lost,27460.9,2025-08-08,134.0,2025-12-20
11809,Inbound,Closed Lost,25840.14,2025-06-15,52.0,2025-08-06
11820,Inbound,Closed Lost,28470.5,2025-12-30,170.0,2026-06-18
11821,Inbound,Closed Lost,26192.19,2025-06-14,81.0,2025-09-03
11822,Inbound,Closed Lost,22757.63,2025-11-17,93.0,2026-02-18
11837,Inbound,Closed Lost,25655.17,2025-10-07,108.0,2026-01-23
11838,Inbound,Closed Lost,28866.59,2025-05-25,44.0,2025-07-08
11840,Inbound,Closed Lost,21037.32,2025-03-12,161.0,2025-08-20
11846,Inbound,Closed Lost,21976.4,2025-12-23,110.0,2026-04-12
11848,Inbound,Closed Lost,19620.77,2025-08-30,67.0,2025-11-05
11856,Inbound,Closed Lost,24219.89,2025-10-04,35.0,2025-11-08
11867,Inbound,Closed Lost,19703.84,2025-11-29,146.0,2026-04-24
11868,Inbound,Closed Lost,30222.82,2025-07-26,39.0,2025-09-03
11872,Inbound,Closed Lost,26265.15,2025-09-03,75.0,2025-11-17
11879,Inbound,Closed Lost,27045.23,2025-12-27,179.0,2026-06-24
11887,Inbound,Closed Lost,20683.84,2025-04-20,64.0,2025-06-23
11891,Inbound,Closed Lost,26096.18,2025-06-28,61.0,2025-08-28
11894,Inbound,Closed Lost,18851.46,2025-07-25,114.0,2025-11-16
11898,Inbound,Closed Lost,26320.18,2025-01-31,73.0,2025-04-14
11904,Inbound,Closed Lost,23819.17,2025-12-19,99.0,2026-03-28
11906,Inbound,Closed Lost,21063.51,2025-10-16,168.0,2026-04-02
11908,Inbound,Closed Lost,24875.58,2025-10-27,126.0,2026-03-02
11914,Inbound,Closed Lost,30395.44,2025-12-22,107.0,2026-04-08
11926,Inbound,Closed Lost,29608.47,2025-03-19,94.0,2025-06-21
11941,Inbound,Closed Lost,26107.05,2025-11-08,176.0,2026-05-03
11942,Inbound,Closed Lost,25372.86,2025-12-18,102.0,2026-03-30
11951,Inbound,Closed Lost,27145.52,2025-03-19,163.0,2025-08-29
11970,Inbound,Closed Lost,24559.44,2025-08-30,127.0,2026-01-04
11975,Inbound,Closed Lost,23759.73,2025-12-09,93.0,2026-03-12
11986,Inbound,Closed Lost,24756.8,2025-08-01,48.0,2025-09-18
11998,Inbound,Closed Lost,30351.77,2025-12-17,175.0,2026-06-10
12001,Inbound,Closed Lost,25441.89,2025-05-24,50.0,2025-07-13
12004,Inbound,Closed Lost,26529.05,2025-11-30,163.0,2026-05-12
12009,Inbound,Closed Lost,19868.19,2025-07-30,136.0,2025-12-13
12011,Inbound,Closed Lost,20296.04,2025-02-27,116.0,2025-06-23
12031,Inbound,Closed Lost,25891.68,2025-10-13,137.0,2026-02-27
12036,Inbound,Closed Lost,25846.1,2025-01-31,177.0,2025-07-27
12068,Inbound,Closed Lost,28692.11,2025-10-12,147.0,2026-03-08
12128,Inbound,Closed Lost,27695.54,2025-08-27,57.0,2025-10-23
12151,Inbound,Closed Lost,22813.12,2025-06-03,107.0,2025-09-18
12152,Inbound,Closed Lost,24432.96,2025-02-27,174.0,2025-08-20
12156,Inbound,Closed Lost,30416.72,2025-02-21,171.0,2025-08-11
12157,Inbound,Closed Lost,23100.18,2025-12-08,38.0,2026-01-15
12163,Inbound,Closed Lost,22877.34,2025-10-26,63.0,2025-12-28
12168,Inbound,Closed Lost,20576.49,2025-09-12,79.0,2025-11-30
12175,Inbound,Closed Lost,21507.85,2025-11-30,101.0,2026-03-11
12181,Inbound,Closed Lost,22940.38,2025-05-22,107.0,2025-09-06
12183,Inbound,Closed Lost,28206.38,2025-03-30,155.0,2025-09-01
12191,Inbound,Closed Lost,26297.06,2025-12-23,72.0,2026-03-05
12195,Inbound,Closed Lost,25063.28,2025-10-10,116.0,2026-02-03
12200,Inbound,Closed Lost,27559.5,2025-04-23,76.0,2025-07-08
12213,Inbound,Closed Lost,19617.42,2025-08-21,61.0,2025-10-21
12223,Inbound,Closed Lost,22005.72,2025-06-15,117.0,2025-10-10
12224,Inbound,Closed Lost,19737.15,2025-10-18,90.0,2026-01-16
12225,Inbound,Closed Lost,25283.58,2025-04-22,75.0,2025-07-06
12229,Inbound,Closed Lost,28350.04,2025-06-05,76.0,2025-08-20
12232,Inbound,Closed Lost,23973.55,2025-05-16,42.0,2025-06-27
12240,Inbound,Closed Lost,24845.37,2025-11-28,30.0,2025-12-28
12242,Inbound,Closed Lost,28492.18,2025-01-12,71.0,2025-03-24
12251,Inbound,Closed Lost,24169.33,2025-01-09,174.0,2025-07-02
12259,Inbound,Closed Lost,26764.23,2025-03-20,42.0,2025-05-01
12271,Inbound,Closed Lost,27144.24,2025-08-23,64.0,2025-10-26
12272,Inbound,Closed Lost,24298.83,2025-10-05,175.0,2026-03-29
12280,Inbound,Closed Lost,25096.56,2025-05-16,39.0,2025-06-24
12285,Inbound,Closed Lost,24894.71,2025-06-03,44.0,2025-07-17
12292,Inbound,Closed Lost,25097.92,2025-10-12,130.0,2026-02-19
12296,Inbound,Closed Lost,21618.21,2025-02-13,41.0,2025-03-26
12297,Inbound,Closed Lost,21529.18,2025-07-13,155.0,2025-12-15
12299,Inbound,Closed Lost,20907.68,2025-09-30,60.0,2025-11-29
12316,Inbound,Closed Lost,24721.38,2025-05-30,33.0,2025-07-02
12317,Inbound,Closed Lost,21185.35,2025-01-23,167.0,2025-07-09
12328,Inbound,Closed Lost,27060.87,2025-01-18,139.0,2025-06-06
12331,Inbound,Closed Lost,22866.09,2025-05-23,60.0,2025-07-22
12332,Inbound,Closed Lost,25351.37,2025-02-06,110.0,2025-05-27
12344,Inbound,Closed Lost,28763.56,2025-07-12,61.0,2025-09-11
12348,Inbound,Closed Lost,24530.57,2025-11-25,87.0,2026-02-20
12356,Inbound,Closed Lost,19341.61,2025-01-10,84.0,2025-04-04
12387,Inbound,Closed Lost,22478.52,2025-02-03,35.0,2025-03-10
12391,Inbound,Closed Lost,23566.48,2025-11-14,141.0,2026-04-04
12396,Inbound,Closed Lost,26874.71,2025-03-30,142.0,2025-08-19
12398,Inbound,Closed Lost,28929.6,2025-11-19,54.0,2026-01-12
12401,Inbound,Closed Lost,26776.99,2025-11-26,168.0,2026-05-13
12404,Inbound,Closed Lost,26548.43,2025-02-08,76.0,2025-04-25
12408,Inbound,Closed Lost,29059.21,2025-03-09,96.0,2025-06-13
12412,Inbound,Closed Lost,19957.39,2025-08-14,94.0,2025-11-16
12417,Inbound,Closed Lost,29099.17,2025-07-11,161.0,2025-12-19
12418,Inbound,Closed Lost,22786.79,2025-03-30,174.0,2025-09-20
12420,Inbound,Closed Lost,27223.22,2025-05-17,82.0,2025-08-07
12421,Inbound,Closed Lost,22369.91,2025-06-05,141.0,2025-10-24
12422,Inbound,Closed Lost,26981.38,2025-09-07,179.0,2026-03-05
12425,Inbound,Closed Lost,28503.23,2025-04-27,172.0,2025-10-16
12437,Inbound,Closed Lost,28255.67,2025-11-12,54.0,2026-01-05
12446,Inbound,Closed Lost,22105.63,2025-09-28,129.0,2026-02-04
12447,Inbound,Closed Lost,23756.11,2025-10-19,173.0,2026-04-10
12450,Inbound,Closed Lost,23923.12,2025-08-26,88.0,2025-11-22
12451,Inbound,Closed Lost,27189.32,2025-04-27,120.0,2025-08-25
12454,Inbound,Closed Lost,27060.57,2025-12-17,30.0,2026-01-16
12456,Inbound,Closed Lost,31364.89,2025-08-14,59.0,2025-10-12
12477,Inbound,Closed Lost,21188.91,2025-10-05,71.0,2025-12-15
12491,Inbound,Closed Lost,24387.61,2025-09-08,175.0,2026-03-02
12494,Inbound,Closed Lost,21637.7,2025-07-02,90.0,2025-09-30
12505,Inbound,Closed Lost,24228.84,2025-04-23,112.0,2025-08-13
12506,Inbound,Closed Lost,25832.66,2025-08-16,164.0,2026-01-27
12511,Inbound,Closed Lost,22438.53,2025-11-02,106.0,2026-02-16
12524,Inbound,Closed Lost,30459.32,2025-02-03,93.0,2025-05-07
12529,Inbound,Closed Lost,30950.9,2025-04-18,151.0,2025-09-16
12551,Inbound,Closed Lost,30900.75,2025-02-14,135.0,2025-06-29
12552,Inbound,Closed Lost,24882.57,2025-09-01,52.0,2025-10-23
12559,Inbound,Closed Lost,16137.25,2025-05-07,91.0,2025-08-06
12563,Inbound,Closed Lost,25366.73,2025-12-18,98.0,2026-03-26
12587,Inbound,Closed Lost,26066.01,2025-02-08,44.0,2025-03-24
12597,Inbound,Closed Lost,20873.1,2025-06-16,79.0,2025-09-03
12602,Inbound,Closed Lost,29186.3,2025-02-21,117.0,2025-06-18
12610,Inbound,Closed Lost,26235.86,2025-12-31,79.0,2026-03-20
12615,Inbound,Closed Lost,22533.5,2025-04-26,175.0,2025-10-18
12618,Inbound,Closed Lost,29258.37,2025-03-16,94.0,2025-06-18
12620,Inbound,Closed Lost,25379.38,2025-08-29,119.0,2025-12-26
12627,Inbound,Closed Lost,21424.38,2025-12-26,162.0,2026-06-06
12633,Inbound,Closed Lost,28114.04,2025-06-04,75.0,2025-08-18
12634,Inbound,Closed Lost,27292.64,2025-03-14,40.0,2025-04-23
12646,Inbound,Closed Lost,26827.41,2025-03-27,163.0,2025-09-06
12653,Inbound,Closed Lost,24253.08,2025-07-10,178.0,2026-01-04
12654,Inbound,Closed Lost,25942.39,2025-01-25,153.0,2025-06-27
12672,Inbound,Closed Lost,24447.74,2025-02-14,66.0,2025-04-21
12674,Inbound,Closed Lost,29996.81,2025-02-01,52.0,2025-03-25
12678,Inbound,Closed Lost,28539.97,2025-07-10,179.0,2026-01-05
12681,Inbound,Closed Lost,24319.17,2025-08-04,174.0,2026-01-25
12684,Inbound,Closed Lost,19710.29,2025-04-13,119.0,2025-08-10
12685,Inbound,Closed Lost,27346.08,2025-12-25,138.0,2026-05-12
12698,Inbound,Closed Lost,20329.15,2025-08-11,172.0,2026-01-30
12704,Inbound,Closed Lost,25881.85,2025-08-24,161.0,2026-02-01
12713,Inbound,Closed Lost,19658.12,2025-02-21,145.0,2025-07-16
12716,Inbound,Closed Lost,23548.2,2025-05-11,175.0,2025-11-02
12720,Inbound,Closed Lost,26426.0,2025-09-14,72.0,2025-11-25
12725,Inbound,Closed Lost,22270.93,2025-09-03,98.0,2025-12-10
12727,Inbound,Closed Lost,23149.67,2025-12-03,148.0,2026-04-30
12729,Inbound,Closed Lost,23182.96,2025-12-20,67.0,2026-02-25
12740,Inbound,Closed Lost,24082.14,2025-06-21,150.0,2025-11-18
12751,Inbound,Closed Lost,23323.61,2025-10-09,55.0,2025-12-03
12756,Inbound,Closed Lost,26383.23,2025-01-31,62.0,2025-04-03
12760,Inbound,Closed Lost,22677.39,2025-12-16,117.0,2026-04-12
12778,Inbound,Closed Lost,23503.04,2025-05-25,131.0,2025-10-03
12780,Inbound,Closed Lost,32214.51,2025-09-27,140.0,2026-02-14
12797,Inbound,Closed Lost,20544.44,2025-10-01,60.0,2025-11-30
12800,Inbound,Closed Lost,26849.99,2025-10-10,39.0,2025-11-18
12811,Inbound,Closed Lost,27384.77,2025-10-02,91.0,2026-01-01
12814,Inbound,Closed Lost,26411.53,2025-04-26,54.0,2025-06-19
12822,Inbound,Closed Lost,21537.51,2025-09-14,95.0,2025-12-18
12825,Inbound,Closed Lost,28941.35,2025-01-21,168.0,2025-07-08
12834,Inbound,Closed Lost,19836.77,2025-10-15,150.0,2026-03-14
12838,Inbound,Closed Lost,23248.83,2025-07-12,154.0,2025-12-13
12841,Inbound,Closed Lost,23079.54,2025-11-06,30.0,2025-12-06
12846,Inbound,Closed Lost,24907.64,2025-12-31,72.0,2026-03-13
12857,Inbound,Closed Lost,26189.1,2025-05-25,100.0,2025-09-02
12881,Inbound,Closed Lost,22577.05,2025-04-18,72.0,2025-06-29
12883,Inbound,Closed Lost,29515.19,2025-06-01,166.0,2025-11-14
12895,Inbound,Closed Lost,28305.21,2025-01-14,42.0,2025-02-25
12898,Inbound,Closed Lost,26184.87,2025-11-11,100.0,2026-02-19
12903,Inbound,Closed Lost,30556.12,2025-04-16,114.0,2025-08-08
12909,Inbound,Closed Lost,18794.87,2025-06-23,107.0,2025-10-08
12910,Inbound,Closed Lost,25268.19,2025-08-04,67.0,2025-10-10
12925,Inbound,Closed Lost,29559.86,2025-09-21,108.0,2026-01-07
12933,Inbound,Closed Lost,27679.57,2025-11-13,79.0,2026-01-31
12940,Inbound,Closed Lost,18955.3,2025-07-02,157.0,2025-12-06
12941,Inbound,Closed Lost,26002.98,2025-03-26,65.0,2025-05-30
12946,Inbound,Closed Lost,15000.0,2025-08-26,125.0,2025-12-29
12963,Inbound,Closed Lost,26855.08,2025-06-02,164.0,2025-11-13
12972,Inbound,Closed Lost,27983.67,2025-03-04,177.0,2025-08-28
12975,Inbound,Closed Lost,29727.63,2025-01-15,64.0,2025-03-20
12978,Inbound,Closed Lost,22367.15,2025-05-01,81.0,2025-07-21
10043,Inbound,Closed Won,18039.05,2025-05-08,39.0,2025-06-16
10058,Inbound,Closed Won,24489.23,2025-11-26,87.0,2026-02-21
10059,Inbound,Closed Won,24203.19,2025-09-03,47.0,2025-10-20
10062,Inbound,Closed Won,25792.8,2025-04-26,92.0,2025-07-27
10067,Inbound,Closed Won,18848.93,2025-02-25,54.0,2025-04-20
10078,Inbound,Closed Won,23741.7,2025-11-17,155.0,2026-04-21
10101,Inbound,Closed Won,26763.57,2025-06-03,173.0,2025-11-23
10118,Inbound,Closed Won,26438.08,2025-05-22,124.0,2025-09-23
10123,Inbound,Closed Won,28544.7,2025-10-23,142.0,2026-03-14
10165,Inbound,Closed Won,19934.48,2025-03-18,106.0,2025-07-02
10168,Inbound,Closed Won,26811.37,2025-06-24,91.0,2025-09-23
10181,Inbound,Closed Won,27481.35,2025-02-25,156.0,2025-07-31
10216,Inbound,Closed Won,20996.17,2025-07-29,132.0,2025-12-08
10223,Inbound,Closed Won,25980.57,2025-02-08,51.0,2025-03-31
10224,Inbound,Closed Won,20832.1,2025-08-28,55.0,2025-10-22
10252,Inbound,Closed Won,24558.38,2025-07-21,155.0,2025-12-23
10286,Inbound,Closed Won,31126.53,2025-06-12,30.0,2025-07-12
10291,Inbound,Closed Won,24442.23,2025-04-13,179.0,2025-10-09
10298,Inbound,Closed Won,25043.53,2025-01-14,171.0,2025-07-04
10308,Inbound,Closed Won,26149.5,2025-01-14,128.0,2025-05-22
10318,Inbound,Closed Won,24439.96,2025-02-17,152.0,2025-07-19
10401,Inbound,Closed Won,26177.9,2025-06-22,74.0,2025-09-04
10410,Inbound,Closed Won,26609.24,2025-06-14,92.0,2025-09-14
10450,Inbound,Closed Won,23661.04,2025-12-03,46.0,2026-01-18
10471,Inbound,Closed Won,25448.37,2025-12-09,50.0,2026-01-28
10488,Inbound,Closed Won,21403.15,2025-01-13,115.0,2025-05-08
10517,Inbound,Closed Won,27458.12,2025-04-30,144.0,2025-09-21
10540,Inbound,Closed Won,32763.73,2025-10-05,59.0,2025-12-03
10547,Inbound,Closed Won,22672.38,2025-01-08,52.0,2025-03-01
10563,Inbound,Closed Won,28968.23,2025-12-30,157.0,2026-06-05
10635,Inbound,Closed Won,29089.69,2025-04-18,78.0,2025-07-05
10638,Inbound,Closed Won,29766.82,2025-08-01,133.0,2025-12-12
10664,Inbound,Closed Won,27409.46,2025-10-24,80.0,2026-01-12
10669,Inbound,Closed Won,21436.7,2025-10-27,175.0,2026-04-20
10690,Inbound,Closed Won,21428.78,2025-05-28,151.0,2025-10-26
10727,Inbound,Closed Won,21891.07,2025-03-28,58.0,2025-05-25
10745,Inbound,Closed Won,24450.1,2025-10-13,149.0,2026-03-11
10761,Inbound,Closed Won,23863.72,2025-11-05,98.0,2026-02-11
10783,Inbound,Closed Won,28586.59,2025-09-01,175.0,2026-02-23
10795,Inbound,Closed Won,28355.9,2025-05-14,133.0,2025-09-24
10810,Inbound,Closed Won,30009.77,2025-12-10,101.0,2026-03-21
10838,Inbound,Closed Won,22005.36,2025-10-21,70.0,2025-12-30
10856,Inbound,Closed Won,16782.58,2025-05-25,36.0,2025-06-30
10875,Inbound,Closed Won,21187.14,2025-03-13,126.0,2025-07-17
10926,Inbound,Closed Won,24866.92,2025-04-24,81.0,2025-07-14
10945,Inbound,Closed Won,25538.87,2025-04-06,139.0,2025-08-23
10946,Inbound,Closed Won,29035.44,2025-09-19,101.0,2025-12-29
10959,Inbound,Closed Won,25205.11,2025-12-11,51.0,2026-01-31
10963,Inbound,Closed Won,30133.09,2025-11-29,73.0,2026-02-10
10965,Inbound,Closed Won,23800.3,2025-04-12,38.0,2025-05-20
10968,Inbound,Closed Won,26838.37,2025-05-22,172.0,2025-11-10
11011,Inbound,Closed Won,25061.25,2025-10-25,53.0,2025-12-17
11033,Inbound,Closed Won,25321.62,2025-08-21,140.0,2026-01-08
11056,Inbound,Closed Won,30826.74,2025-05-14,174.0,2025-11-04
11090,Inbound,Closed Won,25805.78,2025-11-10,147.0,2026-04-06
11097,Inbound,Closed Won,25481.77,2025-11-14,118.0,2026-03-12
11098,Inbound,Closed Won,29086.4,2025-03-28,126.0,2025-08-01
11100,Inbound,Closed Won,24641.14,2025-12-22,130.0,2026-05-01
11113,Inbound,Closed Won,27162.99,2025-02-10,66.0,2025-04-17
11136,Inbound,Closed Won,22906.84,2025-01-31,73.0,2025-04-14
11162,Inbound,Closed Won,20439.14,2025-11-24,92.0,2026-02-24
11170,Inbound,Closed Won,17433.17,2025-11-30,90.0,2026-02-28
11209,Inbound,Closed Won,21037.36,2025-01-16,117.0,2025-05-13
11217,Inbound,Closed Won,19999.71,2025-06-04,94.0,2025-09-06
11261,Inbound,Closed Won,22005.08,2025-09-15,120.0,2026-01-13
11284,Inbound,Closed Won,22416.07,2025-03-25,106.0,2025-07-09
11292,Inbound,Closed Won,24174.64,2025-08-29,119.0,2025-12-26
11301,Inbound,Closed Won,26507.5,2025-11-12,45.0,2025-12-27
11327,Inbound,Closed Won,32926.04,2025-03-10,155.0,2025-08-12
11381,Inbound,Closed Won,26441.76,2025-12-05,94.0,2026-03-09
11382,Inbound,Closed Won,22381.03,2025-07-17,84.0,2025-10-09
11388,Inbound,Closed Won,23967.71,2025-09-13,174.0,2026-03-06
11398,Inbound,Closed Won,20634.84,2025-03-26,93.0,2025-06-27
11411,Inbound,Closed Won,24950.29,2025-06-03,179.0,2025-11-29
11412,Inbound,Closed Won,27049.97,2025-05-10,55.0,2025-07-04
11418,Inbound,Closed Won,25772.8,2025-10-14,152.0,2026-03-15
11421,Inbound,Closed Won,22680.91,2025-12-16,147.0,2026-05-12
11435,Inbound,Closed Won,28407.84,2025-01-09,117.0,2025-05-06
11487,Inbound,Closed Won,24203.32,2025-08-25,94.0,2025-11-27
11504,Inbound,Closed Won,27908.11,2025-10-28,81.0,2026-01-17
11539,Inbound,Closed Won,23912.96,2025-07-08,81.0,2025-09-27
11564,Inbound,Closed Won,27036.18,2025-02-27,73.0,2025-05-11
11614,Inbound,Closed Won,25227.02,2025-12-09,45.0,2026-01-23
11651,Inbound,Closed Won,23454.49,2025-07-14,101.0,2025-10-23
11667,Inbound,Closed Won,27640.2,2025-01-09,32.0,2025-02-10
11677,Inbound,Closed Won,23686.79,2025-11-27,61.0,2026-01-27
11722,Inbound,Closed Won,23142.63,2025-07-03,75.0,2025-09-16
11726,Inbound,Closed Won,27987.92,2025-07-05,157.0,2025-12-09
11748,Inbound,Closed Won,25884.16,2025-12-03,133.0,2026-04-15
11781,Inbound,Closed Won,22715.24,2025-04-23,44.0,2025-06-06
11791,Inbound,Closed Won,23894.14,2025-07-17,130.0,2025-11-24
11813,Inbound,Closed Won,25247.33,2025-11-15,63.0,2026-01-17
11863,Inbound,Closed Won,19479.2,2025-12-05,95.0,2026-03-10
11885,Inbound,Closed Won,28268.61,2025-09-28,179.0,2026-03-26
11899,Inbound,Closed Won,20295.57,2025-01-06,61.0,2025-03-08
11952,Inbound,Closed Won,24846.64,2025-02-24,111.0,2025-06-15
12017,Inbound,Closed Won,23481.43,2025-10-31,174.0,2026-04-23
12070,Inbound,Closed Won,22279.29,2025-04-21,104.0,2025-08-03
12081,Inbound,Closed Won,22487.78,2025-09-24,112.0,2026-01-14
12082,Inbound,Closed Won,18679.33,2025-08-02,172.0,2026-01-21
12090,Inbound,Closed Won,30501.69,2025-01-28,88.0,2025-04-26
12095,Inbound,Closed Won,20513.38,2025-02-12,89.0,2025-05-12
12100,Inbound,Closed Won,22747.81,2025-11-01,100.0,2026-02-09
12106,Inbound,Closed Won,19688.56,2025-10-22,105.0,2026-02-04
12173,Inbound,Closed Won,23898.39,2025-01-02,141.0,2025-05-23
12220,Inbound,Closed Won,28513.5,2025-03-19,155.0,2025-08-21
12239,Inbound,Closed Won,21801.9,2025-12-26,141.0,2026-05-16
12293,Inbound,Closed Won,28412.14,2025-09-25,54.0,2025-11-18
12300,Inbound,Closed Won,23404.37,2025-10-01,107.0,2026-01-16
12343,Inbound,Closed Won,27195.69,2025-03-19,174.0,2025-09-09
12397,Inbound,Closed Won,25580.35,2025-09-05,120.0,2026-01-03
12414,Inbound,Closed Won,26427.26,2025-08-11,145.0,2026-01-03
12434,Inbound,Closed Won,24652.01,2025-09-10,43.0,2025-10-23
12526,Inbound,Closed Won,26946.65,2025-06-28,88.0,2025-09-24
12547,Inbound,Closed Won,24752.22,2025-04-13,131.0,2025-08-22
12566,Inbound,Closed Won,21823.6,2025-07-04,135.0,2025-11-16
12581,Inbound,Closed Won,25671.78,2025-06-23,74.0,2025-09-05
12605,Inbound,Closed Won,24890.26,2025-10-19,93.0,2026-01-20
12625,Inbound,Closed Won,25918.4,2025-01-16,174.0,2025-07-09
12630,Inbound,Closed Won,26990.94,2025-06-11,79.0,2025-08-29
12676,Inbound,Closed Won,27098.39,2025-10-23,44.0,2025-12-06
12708,Inbound,Closed Won,26892.63,2025-11-10,127.0,2026-03-17
12728,Inbound,Closed Won,20956.01,2025-09-16,84.0,2025-12-09
12753,Inbound,Closed Won,23986.55,2025-05-17,155.0,2025-10-19
12768,Inbound,Closed Won,24461.14,2025-03-28,169.0,2025-09-13
12828,Inbound,Closed Won,24359.22,2025-02-19,77.0,2025-05-07
12858,Inbound,Closed Won,25509.24,2025-10-01,166.0,2026-03-16
12859,Inbound,Closed Won,22460.51,2025-06-04,128.0,2025-10-10
12921,Inbound,Closed Won,24809.83,2025-10-29,81.0,2026-01-18
12982,Inbound,Closed Won,25999.69,2025-10-28,105.0,2026-02-10
12991,Inbound,Closed Won,25495.72,2025-03-30,57.0,2025-05-26
12995,Inbound,Closed Won,21143.2,2025-02-01,70.0,2025-04-12
10134,Inbound,Legal Review,19946.0,2025-10-16,,
10139,Inbound,Legal Review,34230.58,2025-02-03,,
10144,Inbound,Legal Review,21956.56,2025-10-23,,
10185,Inbound,Legal Review,28187.97,2025-06-07,,
10196,Inbound,Legal Review,25715.66,2025-07-24,,
10202,Inbound,Legal Review,28367.12,2025-12-13,,
10251,Inbound,Legal Review,25860.32,2025-03-16,,
10294,Inbound,Legal Review,21296.46,2025-05-25,,
10345,Inbound,Legal Review,25123.86,2025-11-16,,
10354,Inbound,Legal Review,31974.02,2025-04-07,,
10457,Inbound,Legal Review,22246.07,2025-07-09,,
10558,Inbound,Legal Review,27731.26,2025-04-14,,
10658,Inbound,Legal Review,18466.1,2025-09-19,,
10661,Inbound,Legal Review,25308.58,2025-07-21,,
10763,Inbound,Legal Review,26292.59,2025-12-29,,
10765,Inbound,Legal Review,24614.36,2025-08-14,,
10771,Inbound,Legal Review,25496.21,2025-11-29,,
10820,Inbound,Legal Review,26219.87,2025-06-17,,
10828,Inbound,Legal Review,27325.35,2025-09-20,,
10841,Inbound,Legal Review,23967.81,2025-09-12,,
10843,Inbound,Legal Review,22060.22,2025-01-06,,
10881,Inbound,Legal Review,28115.82,2025-10-07,,
10899,Inbound,Legal Review,22778.53,2025-06-24,,
10936,Inbound,Legal Review,27149.77,2025-06-06,,
10978,Inbound,Legal Review,30696.2,2025-06-10,,
10995,Inbound,Legal Review,18375.16,2025-10-10,,
11112,Inbound,Legal Review,18628.16,2025-10-21,,
11157,Inbound,Legal Review,18201.84,2025-09-01,,
11163,Inbound,Legal Review,26352.89,2025-07-12,,
11174,Inbound,Legal Review,23836.11,2025-11-07,,
11193,Inbound,Legal Review,19742.87,2025-03-31,,
11213,Inbound,Legal Review,26478.65,2025-12-14,,
11254,Inbound,Legal Review,23292.56,2025-01-26,,
11274,Inbound,Legal Review,27511.46,2025-03-14,,
11291,Inbound,Legal Review,32476.55,2025-12-08,,
11320,Inbound,Legal Review,28060.11,2025-06-27,,
11324,Inbound,Legal Review,29500.82,2025-11-14,,
11375,Inbound,Legal Review,32013.48,2025-12-28,,
11402,Inbound,Legal Review,25104.42,2025-12-27,,
11482,Inbound,Legal Review,21086.23,2025-06-12,,
11505,Inbound,Legal Review,23105.79,2025-02-10,,
11542,Inbound,Legal Review,21754.26,2025-08-20,,
11593,Inbound,Legal Review,23525.31,2025-12-10,,
11653,Inbound,Legal Review,26318.36,2025-11-11,,
11658,Inbound,Legal Review,27264.88,2025-09-15,,
11694,Inbound,Legal Review,26529.07,2025-10-03,,
11697,Inbound,Legal Review,29058.4,2025-03-03,,
11698,Inbound,Legal Review,23600.28,2025-10-15,,
11715,Inbound,Legal Review,22701.86,2025-10-04,,
11754,Inbound,Legal Review,32495.29,2025-01-10,,
11765,Inbound,Legal Review,27991.8,2025-12-08,,
11789,Inbound,Legal Review,23955.53,2025-02-26,,
